+9.5566000E+00	+9.9991997E-01	+1.5900202E+01
+9.5608000E+00	+9.9992100E-01	+1.3821287E+01
+9.5650000E+00	+9.9992250E-01	+1.1743182E+01
+9.5692000E+00	+9.9992449E-01	+9.6658863E+00
+9.5734000E+00	+9.9992698E-01	+7.5893973E+00
+9.5776000E+00	+9.9992996E-01	+5.5137143E+00
+9.5818000E+00	+9.9993345E-01	+3.4388358E+00
+9.5860000E+00	+9.9993745E-01	+1.3647606E+00
+9.5902000E+00	+9.9994196E-01	-7.0851256E-01
+9.5944000E+00	+9.9994698E-01	-2.7809850E+00
+9.5986000E+00	+9.9995252E-01	-4.8526581E+00
+9.6028000E+00	+9.9995857E-01	-6.9235332E+00
+9.6070000E+00	+9.9996513E-01	-8.9936115E+00
+9.6112000E+00	+9.9997219E-01	-1.1062894E+01
+9.6154000E+00	+9.9997976E-01	-1.3131383E+01
+9.6196000E+00	+9.9998783E-01	-1.5199080E+01
+9.6238000E+00	+9.9999638E-01	-1.7265985E+01
+9.6280000E+00	+1.0000000E+00	-1.9332100E+01
+9.6322000E+00	+1.0000000E+00	-2.1397427E+01
+9.6364000E+00	+1.0000000E+00	-2.3461967E+01
+9.6406000E+00	+1.0000000E+00	-2.5525721E+01
+9.6448000E+00	+1.0000000E+00	-2.7588691E+01
+9.6490000E+00	+1.0000000E+00	-2.9650879E+01
+9.6532000E+00	+1.0000000E+00	-3.1712287E+01
+9.6574000E+00	+1.0000000E+00	-3.3772914E+01
+9.6616000E+00	+1.0000000E+00	-3.5832764E+01
+9.6658000E+00	+1.0000000E+00	-3.7891838E+01
+9.6700000E+00	+1.0000000E+00	-3.9950138E+01
+9.6742000E+00	+1.0000000E+00	-4.2007665E+01
+9.6784000E+00	+1.0000000E+00	-4.4064420E+01
+9.6826000E+00	+1.0000000E+00	-4.6120406E+01
+9.6868000E+00	+1.0000000E+00	-4.8175625E+01
+9.6910000E+00	+1.0000000E+00	-5.0230077E+01
+9.6952000E+00	+1.0000000E+00	-5.2283766E+01
+9.6994000E+00	+1.0000000E+00	-5.4336692E+01
+9.7036000E+00	+1.0000000E+00	-5.6388858E+01
+9.7078000E+00	+1.0000000E+00	-5.8440265E+01
+9.7120000E+00	+1.0000000E+00	-6.0490915E+01
+9.7162000E+00	+1.0000000E+00	-6.2540811E+01
+9.7204000E+00	+1.0000000E+00	-6.4589953E+01
+9.7246000E+00	+1.0000000E+00	-6.6638345E+01
+9.7288000E+00	+1.0000000E+00	-6.8685988E+01
+9.7330000E+00	+1.0000000E+00	-7.0732883E+01
+9.7372000E+00	+1.0000000E+00	-7.2779033E+01
+9.7414000E+00	+1.0000000E+00	-7.4824441E+01
+9.7456000E+00	+1.0000000E+00	-7.6869107E+01
+9.7498000E+00	+1.0000000E+00	-7.8913034E+01
+9.7540000E+00	+1.0000000E+00	-8.0956224E+01
+9.7582000E+00	+1.0000000E+00	-8.2998678E+01
+9.7624000E+00	+1.0000000E+00	-8.5040400E+01
+9.7666000E+00	+1.0000000E+00	-8.7081391E+01
+9.7708000E+00	+1.0000000E+00	-8.9121653E+01
+9.7750000E+00	+1.0000000E+00	-9.1161188E+01
+9.7792000E+00	+1.0000000E+00	-9.3199998E+01
+9.7834000E+00	+1.0000000E+00	-9.5238085E+01
+9.7876000E+00	+1.0000000E+00	-9.7275451E+01
+9.7918000E+00	+1.0000000E+00	-9.9312099E+01
+9.7960000E+00	+1.0000000E+00	-1.0134803E+02
